fips,name,state,Name
29185,St. Clair County,MO,MISSOURI
29186,Ste. Genevieve County,MO,MISSOURI
29187,St. Francois County,MO,MISSOURI
29189,St. Louis County,MO,MISSOURI
29195,Saline County,MO,MISSOURI
29197,Schuyler County,MO,MISSOURI
29199,Scotland County,MO,MISSOURI
29201,Scott County,MO,MISSOURI
29203,Shannon County,MO,MISSOURI
29205,Shelby County,MO,MISSOURI
29207,Stoddard County,MO,MISSOURI
29209,Stone County,MO,MISSOURI
29211,Sullivan County,MO,MISSOURI
29213,Taney County,MO,MISSOURI
29215,Texas County,MO,MISSOURI
29217,Vernon County,MO,MISSOURI
29219,Warren County,MO,MISSOURI
29221,Washington County,MO,MISSOURI
29223,Wayne County,MO,MISSOURI
29225,Webster County,MO,MISSOURI
29227,Worth County,MO,MISSOURI
29229,Wright County,MO,MISSOURI
29510,St. Louis city,MO,MISSOURI
30001,Beaverhead County,MT,MONTANA
30003,Big Horn County,MT,MONTANA
30005,Blaine County,MT,MONTANA
30007,Broadwater County,MT,MONTANA
30009,Carbon County,MT,MONTANA
30011,Carter County,MT,MONTANA
30013,Cascade County,MT,MONTANA
30015,Chouteau County,MT,MONTANA
30017,Custer County,MT,MONTANA
30019,Daniels County,MT,MONTANA
30021,Dawson County,MT,MONTANA
30023,Deer Lodge County,MT,MONTANA
30025,Fallon County,MT,MONTANA
30027,Fergus County,MT,MONTANA
30029,Flathead County,MT,MONTANA
30031,Gallatin County,MT,MONTANA
30033,Garfield County,MT,MONTANA
30035,Glacier County,MT,MONTANA
30037,Golden Valley County,MT,MONTANA
30039,Granite County,MT,MONTANA
30041,Hill County,MT,MONTANA
30043,Jefferson County,MT,MONTANA
30045,Judith Basin County,MT,MONTANA
30047,Lake County,MT,MONTANA
30049,Lewis and Clark County,MT,MONTANA
30051,Liberty County,MT,MONTANA
30053,Lincoln County,MT,MONTANA
30055,McCone County,MT,MONTANA
30057,Madison County,MT,MONTANA
30059,Meagher County,MT,MONTANA
30061,Mineral County,MT,MONTANA
30063,Missoula County,MT,MONTANA
30065,Musselshell County,MT,MONTANA
30067,Park County,MT,MONTANA
30069,Petroleum County,MT,MONTANA
30071,Phillips County,MT,MONTANA
30073,Pondera County,MT,MONTANA
30075,Powder River County,MT,MONTANA
30077,Powell County,MT,MONTANA
30079,Prairie County,MT,MONTANA
30081,Ravalli County,MT,MONTANA
30083,Richland County,MT,MONTANA
30085,Roosevelt County,MT,MONTANA
30087,Rosebud County,MT,MONTANA
30089,Sanders County,MT,MONTANA
30091,Sheridan County,MT,MONTANA
30093,Silver Bow County,MT,MONTANA
30095,Stillwater County,MT,MONTANA
30097,Sweet Grass County,MT,MONTANA
30099,Teton County,MT,MONTANA
30101,Toole County,MT,MONTANA
30103,Treasure County,MT,MONTANA
30105,Valley County,MT,MONTANA
30107,Wheatland County,MT,MONTANA
30109,Wibaux County,MT,MONTANA
30111,Yellowstone County,MT,MONTANA
31001,Adams County,NE,NEBRASKA
31003,Antelope County,NE,NEBRASKA
31005,Arthur County,NE,NEBRASKA
31007,Banner County,NE,NEBRASKA
31009,Blaine County,NE,NEBRASKA
31011,Boone County,NE,NEBRASKA
31013,Box Butte County,NE,NEBRASKA
31015,Boyd County,NE,NEBRASKA
31017,Brown County,NE,NEBRASKA
31019,Buffalo County,NE,NEBRASKA
31021,Burt County,NE,NEBRASKA
31023,Butler County,NE,NEBRASKA
31025,Cass County,NE,NEBRASKA
31027,Cedar County,NE,NEBRASKA
31029,Chase County,NE,NEBRASKA
31031,Cherry County,NE,NEBRASKA
31033,Cheyenne County,NE,NEBRASKA
31035,Clay County,NE,NEBRASKA
31037,Colfax County,NE,NEBRASKA
31039,Cuming County,NE,NEBRASKA
31041,Custer County,NE,NEBRASKA
31043,Dakota County,NE,NEBRASKA
31045,Dawes County,NE,NEBRASKA
31047,Dawson County,NE,NEBRASKA
31049,Deuel County,NE,NEBRASKA
31051,Dixon County,NE,NEBRASKA
31053,Dodge County,NE,NEBRASKA
31055,Douglas County,NE,NEBRASKA
31057,Dundy County,NE,NEBRASKA
31059,Fillmore County,NE,NEBRASKA
31061,Franklin County,NE,NEBRASKA
31063,Frontier County,NE,NEBRASKA
31065,Furnas County,NE,NEBRASKA
31067,Gage County,NE,NEBRASKA
31069,Garden County,NE,NEBRASKA
31071,Garfield County,NE,NEBRASKA
31073,Gosper County,NE,NEBRASKA
31075,Grant County,NE,NEBRASKA
31077,Greeley County,NE,NEBRASKA
31079,Hall County,NE,NEBRASKA
31081,Hamilton County,NE,NEBRASKA
31083,Harlan County,NE,NEBRASKA
31085,Hayes County,NE,NEBRASKA
31087,Hitchcock County,NE,NEBRASKA
31089,Holt County,NE,NEBRASKA
31091,Hooker County,NE,NEBRASKA
31093,Howard County,NE,NEBRASKA
31095,Jefferson County,NE,NEBRASKA
31097,Johnson County,NE,NEBRASKA
31099,Kearney County,NE,NEBRASKA
31101,Keith County,NE,NEBRASKA
31103,Keya Paha County,NE,NEBRASKA
31105,Kimball County,NE,NEBRASKA
31107,Knox County,NE,NEBRASKA
31109,Lancaster County,NE,NEBRASKA
31111,Lincoln County,NE,NEBRASKA
31113,Logan County,NE,NEBRASKA
31115,Loup County,NE,NEBRASKA
31117,McPherson County,NE,NEBRASKA
31119,Madison County,NE,NEBRASKA
31121,Merrick County,NE,NEBRASKA
31123,Morrill County,NE,NEBRASKA
31125,Nance County,NE,NEBRASKA
31127,Nemaha County,NE,NEBRASKA
31129,Nuckolls County,NE,NEBRASKA
31131,Otoe County,NE,NEBRASKA
31133,Pawnee County,NE,NEBRASKA
31135,Perkins County,NE,NEBRASKA
31137,Phelps County,NE,NEBRASKA
31139,Pierce County,NE,NEBRASKA
31141,Platte County,NE,NEBRASKA
31143,Polk County,NE,NEBRASKA
31145,Red Willow County,NE,NEBRASKA
31147,Richardson County,NE,NEBRASKA
31149,Rock County,NE,NEBRASKA
31151,Saline County,NE,NEBRASKA
31153,Sarpy County,NE,NEBRASKA
31155,Saunders County,NE,NEBRASKA
31157,Scotts Bluff County,NE,NEBRASKA
31159,Seward County,NE,NEBRASKA
31161,Sheridan County,NE,NEBRASKA
31163,Sherman County,NE,NEBRASKA
31165,Sioux County,NE,NEBRASKA
31167,Stanton County,NE,NEBRASKA
31169,Thayer County,NE,NEBRASKA
31171,Thomas County,NE,NEBRASKA
31173,Thurston County,NE,NEBRASKA
31175,Valley County,NE,NEBRASKA
31177,Washington County,NE,NEBRASKA
31179,Wayne County,NE,NEBRASKA
31181,Webster County,NE,NEBRASKA
31183,Wheeler County,NE,NEBRASKA
31185,York County,NE,NEBRASKA
32001,Churchill County,NV,NEVADA
32003,Clark County,NV,NEVADA
32005,Douglas County,NV,NEVADA
32007,Elko County,NV,NEVADA
32009,Esmeralda County,NV,NEVADA
32011,Eureka County,NV,NEVADA
32013,Humboldt County,NV,NEVADA
32015,Lander County,NV,NEVADA
32017,Lincoln County,NV,NEVADA
32019,Lyon County,NV,NEVADA
32021,Mineral County,NV,NEVADA
32023,Nye County,NV,NEVADA
32027,Pershing County,NV,NEVADA
32029,Storey County,NV,NEVADA
32031,Washoe County,NV,NEVADA
32033,White Pine County,NV,NEVADA
32510,Carson City,NV,NEVADA
33001,Belknap County,NH,NEW HAMPSHIRE
33003,Carroll County,NH,NEW HAMPSHIRE
33005,Cheshire County,NH,NEW HAMPSHIRE
33007,Coos County,NH,NEW HAMPSHIRE
33009,Grafton County,NH,NEW HAMPSHIRE
33011,Hillsborough County,NH,NEW HAMPSHIRE
33013,Merrimack County,NH,NEW HAMPSHIRE
33015,Rockingham County,NH,NEW HAMPSHIRE
33017,Strafford County,NH,NEW HAMPSHIRE
33019,Sullivan County,NH,NEW HAMPSHIRE
34001,Atlantic County,NJ,NEW JERSEY
34003,Bergen County,NJ,NEW JERSEY
34005,Burlington County,NJ,NEW JERSEY
34007,Camden County,NJ,NEW JERSEY
34009,Cape May County,NJ,NEW JERSEY
34011,Cumberland County,NJ,NEW JERSEY
34013,Essex County,NJ,NEW JERSEY
34015,Gloucester County,NJ,NEW JERSEY
34017,Hudson County,NJ,NEW JERSEY
34019,Hunterdon County,NJ,NEW JERSEY
34021,Mercer County,NJ,NEW JERSEY
34023,Middlesex County,NJ,NEW JERSEY
34025,Monmouth County,NJ,NEW JERSEY
34027,Morris County,NJ,NEW JERSEY
34029,Ocean County,NJ,NEW JERSEY
34031,Passaic County,NJ,NEW JERSEY
34033,Salem County,NJ,NEW JERSEY
34035,Somerset County,NJ,NEW JERSEY
34037,Sussex County,NJ,NEW JERSEY
34039,Union County,NJ,NEW JERSEY
34041,Warren County,NJ,NEW JERSEY
35001,Bernalillo County,NM,NEW MEXICO
35003,Catron County,NM,NEW MEXICO
35005,Chaves County,NM,NEW MEXICO
35006,Cibola County,NM,NEW MEXICO
35007,Colfax County,NM,NEW MEXICO
35009,Curry County,NM,NEW MEXICO
35011,De Baca County,NM,NEW MEXICO
35013,Do?a Ana County,NM,NEW MEXICO
35015,Eddy County,NM,NEW MEXICO
35017,Grant County,NM,NEW MEXICO
35019,Guadalupe County,NM,NEW MEXICO
35021,Harding County,NM,NEW MEXICO
35023,Hidalgo County,NM,NEW MEXICO
35025,Lea County,NM,NEW MEXICO
35027,Lincoln County,NM,NEW MEXICO
35028,Los Alamos County,NM,NEW MEXICO
35029,Luna County,NM,NEW MEXICO
35031,McKinley County,NM,NEW MEXICO
35033,Mora County,NM,NEW MEXICO
35035,Otero County,NM,NEW MEXICO
35037,Quay County,NM,NEW MEXICO
35039,Rio Arriba County,NM,NEW MEXICO
35041,Roosevelt County,NM,NEW MEXICO
35043,Sandoval County,NM,NEW MEXICO
35045,San Juan County,NM,NEW MEXICO
35047,San Miguel County,NM,NEW MEXICO
35049,Santa Fe County,NM,NEW MEXICO
35051,Sierra County,NM,NEW MEXICO
35053,Socorro County,NM,NEW MEXICO
35055,Taos County,NM,NEW MEXICO
35057,Torrance County,NM,NEW MEXICO
35059,Union County,NM,NEW MEXICO
35061,Valencia County,NM,NEW MEXICO
36001,Albany County,NY,NEW YORK
36003,Allegany County,NY,NEW YORK
36005,Bronx County,NY,NEW YORK
36007,Broome County,NY,NEW YORK
36009,Cattaraugus County,NY,NEW YORK
36011,Cayuga County,NY,NEW YORK
36013,Chautauqua County,NY,NEW YORK
36015,Chemung County,NY,NEW YORK
36017,Chenango County,NY,NEW YORK
36019,Clinton County,NY,NEW YORK
36021,Columbia County,NY,NEW YORK
36023,Cortland County,NY,NEW YORK
36025,Delaware County,NY,NEW YORK
36027,Dutchess County,NY,NEW YORK
36029,Erie County,NY,NEW YORK
36031,Essex County,NY,NEW YORK
36033,Franklin County,NY,NEW YORK
36035,Fulton County,NY,NEW YORK
36037,Genesee County,NY,NEW YORK
36039,Greene County,NY,NEW YORK
36041,Hamilton County,NY,NEW YORK
36043,Herkimer County,NY,NEW YORK
36045,Jefferson County,NY,NEW YORK
36047,Kings County,NY,NEW YORK
36049,Lewis County,NY,NEW YORK
36051,Livingston County,NY,NEW YORK
36053,Madison County,NY,NEW YORK
36055,Monroe County,NY,NEW YORK
36057,Montgomery County,NY,NEW YORK
36059,Nassau County,NY,NEW YORK
36061,New York County,NY,NEW YORK
36063,Niagara County,NY,NEW YORK
36065,Oneida County,NY,NEW YORK
36067,Onondaga County,NY,NEW YORK
36069,Ontario County,NY,NEW YORK
36071,Orange County,NY,NEW YORK
36073,Orleans County,NY,NEW YORK
36075,Oswego County,NY,NEW YORK
36077,Otsego County,NY,NEW YORK
36079,Putnam County,NY,NEW YORK
36081,Queens County,NY,NEW YORK
36083,Rensselaer County,NY,NEW YORK
36085,Richmond County,NY,NEW YORK
36087,Rockland County,NY,NEW YORK
36089,St. Lawrence County,NY,NEW YORK
36091,Saratoga County,NY,NEW YORK
36093,Schenectady County,NY,NEW YORK
36095,Schoharie County,NY,NEW YORK
36097,Schuyler County,NY,NEW YORK
36099,Seneca County,NY,NEW YORK
36101,Steuben County,NY,NEW YORK
36103,Suffolk County,NY,NEW YORK
36105,Sullivan County,NY,NEW YORK
36107,Tioga County,NY,NEW YORK
36109,Tompkins County,NY,NEW YORK
36111,Ulster County,NY,NEW YORK
36113,Warren County,NY,NEW YORK
36115,Washington County,NY,NEW YORK
36117,Wayne County,NY,NEW YORK
36119,Westchester County,NY,NEW YORK
36121,Wyoming County,NY,NEW YORK
36123,Yates County,NY,NEW YORK
37001,Alamance County,NC,NORTH CAROLINA
37003,Alexander County,NC,NORTH CAROLINA
37005,Alleghany County,NC,NORTH CAROLINA
37007,Anson County,NC,NORTH CAROLINA
37009,Ashe County,NC,NORTH CAROLINA
37011,Avery County,NC,NORTH CAROLINA
37013,Beaufort County,NC,NORTH CAROLINA
37015,Bertie County,NC,NORTH CAROLINA
37017,Bladen County,NC,NORTH CAROLINA
37019,Brunswick County,NC,NORTH CAROLINA
37021,Buncombe County,NC,NORTH CAROLINA
37023,Burke County,NC,NORTH CAROLINA
37025,Cabarrus County,NC,NORTH CAROLINA
37027,Caldwell County,NC,NORTH CAROLINA
37029,Camden County,NC,NORTH CAROLINA
37031,Carteret County,NC,NORTH CAROLINA
37033,Caswell County,NC,NORTH CAROLINA
37035,Catawba County,NC,NORTH CAROLINA
37037,Chatham County,NC,NORTH CAROLINA
37039,Cherokee County,NC,NORTH CAROLINA
37041,Chowan County,NC,NORTH CAROLINA
37043,Clay County,NC,NORTH CAROLINA
37045,Cleveland County,NC,NORTH CAROLINA
37047,Columbus County,NC,NORTH CAROLINA
37049,Craven County,NC,NORTH CAROLINA
37051,Cumberland County,NC,NORTH CAROLINA
37053,Currituck County,NC,NORTH CAROLINA
37055,Dare County,NC,NORTH CAROLINA
37057,Davidson County,NC,NORTH CAROLINA
37059,Davie County,NC,NORTH CAROLINA
37061,Duplin County,NC,NORTH CAROLINA
37063,Durham County,NC,NORTH CAROLINA
37065,Edgecombe County,NC,NORTH CAROLINA
37067,Forsyth County,NC,NORTH CAROLINA
37069,Franklin County,NC,NORTH CAROLINA
37071,Gaston County,NC,NORTH CAROLINA
37073,Gates County,NC,NORTH CAROLINA
37075,Graham County,NC,NORTH CAROLINA
37077,Granville County,NC,NORTH CAROLINA
37079,Greene County,NC,NORTH CAROLINA
37081,Guilford County,NC,NORTH CAROLINA
37083,Halifax County,NC,NORTH CAROLINA
37085,Harnett County,NC,NORTH CAROLINA
37087,Haywood County,NC,NORTH CAROLINA
37089,Henderson County,NC,NORTH CAROLINA
37091,Hertford County,NC,NORTH CAROLINA
37093,Hoke County,NC,NORTH CAROLINA
37095,Hyde County,NC,NORTH CAROLINA
37097,Iredell County,NC,NORTH CAROLINA
37099,Jackson County,NC,NORTH CAROLINA
37101,Johnston County,NC,NORTH CAROLINA
37103,Jones County,NC,NORTH CAROLINA
37105,Lee County,NC,NORTH CAROLINA
37107,Lenoir County,NC,NORTH CAROLINA
37109,Lincoln County,NC,NORTH CAROLINA
37111,McDowell County,NC,NORTH CAROLINA
37113,Macon County,NC,NORTH CAROLINA
37115,Madison County,NC,NORTH CAROLINA
37117,Martin County,NC,NORTH CAROLINA
37119,Mecklenburg County,NC,NORTH CAROLINA
37121,Mitchell County,NC,NORTH CAROLINA
37123,Montgomery County,NC,NORTH CAROLINA
37125,Moore County,NC,NORTH CAROLINA
37127,Nash County,NC,NORTH CAROLINA
37129,New Hanover County,NC,NORTH CAROLINA
37131,Northampton County,NC,NORTH CAROLINA
37133,Onslow County,NC,NORTH CAROLINA
37135,Orange County,NC,NORTH CAROLINA
37137,Pamlico County,NC,NORTH CAROLINA
37139,Pasquotank County,NC,NORTH CAROLINA
37141,Pender County,NC,NORTH CAROLINA
37143,Perquimans County,NC,NORTH CAROLINA
37145,Person County,NC,NORTH CAROLINA
37147,Pitt County,NC,NORTH CAROLINA
37149,Polk County,NC,NORTH CAROLINA
37151,Randolph County,NC,NORTH CAROLINA
37153,Richmond County,NC,NORTH CAROLINA
37155,Robeson County,NC,NORTH CAROLINA
37157,Rockingham County,NC,NORTH CAROLINA
37159,Rowan County,NC,NORTH CAROLINA
37161,Rutherford County,NC,NORTH CAROLINA
37163,Sampson County,NC,NORTH CAROLINA
37165,Scotland County,NC,NORTH CAROLINA
37167,Stanly County,NC,NORTH CAROLINA
37169,Stokes County,NC,NORTH CAROLINA
37171,Surry County,NC,NORTH CAROLINA
37173,Swain County,NC,NORTH CAROLINA
37175,Transylvania County,NC,NORTH CAROLINA
37177,Tyrrell County,NC,NORTH CAROLINA
37179,Union County,NC,NORTH CAROLINA
37181,Vance County,NC,NORTH CAROLINA
37183,Wake County,NC,NORTH CAROLINA
37185,Warren County,NC,NORTH CAROLINA
37187,Washington County,NC,NORTH CAROLINA
37189,Watauga County,NC,NORTH CAROLINA
37191,Wayne County,NC,NORTH CAROLINA
37193,Wilkes County,NC,NORTH CAROLINA
37195,Wilson County,NC,NORTH CAROLINA
37197,Yadkin County,NC,NORTH CAROLINA
37199,Yancey County,NC,NORTH CAROLINA
38001,Adams County,ND,NORTH DAKOTA
38003,Barnes County,ND,NORTH DAKOTA
38005,Benson County,ND,NORTH DAKOTA
38007,Billings County,ND,NORTH DAKOTA
38009,Bottineau County,ND,NORTH DAKOTA
38011,Bowman County,ND,NORTH DAKOTA
38013,Burke County,ND,NORTH DAKOTA
38015,Burleigh County,ND,NORTH DAKOTA
38017,Cass County,ND,NORTH DAKOTA
38019,Cavalier County,ND,NORTH DAKOTA
38021,Dickey County,ND,NORTH DAKOTA
38023,Divide County,ND,NORTH DAKOTA
38025,Dunn County,ND,NORTH DAKOTA
38027,Eddy County,ND,NORTH DAKOTA
38029,Emmons County,ND,NORTH DAKOTA
38031,Foster County,ND,NORTH DAKOTA
38033,Golden Valley County,ND,NORTH DAKOTA
38035,Grand Forks County,ND,NORTH DAKOTA
38037,Grant County,ND,NORTH DAKOTA
38039,Griggs County,ND,NORTH DAKOTA
38041,Hettinger County,ND,NORTH DAKOTA
38043,Kidder County,ND,NORTH DAKOTA
38045,LaMoure County,ND,NORTH DAKOTA
38047,Logan County,ND,NORTH DAKOTA
38049,McHenry County,ND,NORTH DAKOTA
38051,McIntosh County,ND,NORTH DAKOTA
38053,McKenzie County,ND,NORTH DAKOTA
38055,McLean County,ND,NORTH DAKOTA
38057,Mercer County,ND,NORTH DAKOTA
38059,Morton County,ND,NORTH DAKOTA
38061,Mountrail County,ND,NORTH DAKOTA
38063,Nelson County,ND,NORTH DAKOTA
38065,Oliver County,ND,NORTH DAKOTA
38067,Pembina County,ND,NORTH DAKOTA
38069,Pierce County,ND,NORTH DAKOTA
38071,Ramsey County,ND,NORTH DAKOTA
38073,Ransom County,ND,NORTH DAKOTA
38075,Renville County,ND,NORTH DAKOTA
38077,Richland County,ND,NORTH DAKOTA
38079,Rolette County,ND,NORTH DAKOTA
38081,Sargent County,ND,NORTH DAKOTA
38083,Sheridan County,ND,NORTH DAKOTA
38085,Sioux County,ND,NORTH DAKOTA
38087,Slope County,ND,NORTH DAKOTA
38089,Stark County,ND,NORTH DAKOTA
38091,Steele County,ND,NORTH DAKOTA
38093,Stutsman County,ND,NORTH DAKOTA
38095,Towner County,ND,NORTH DAKOTA
38097,Traill County,ND,NORTH DAKOTA
38099,Walsh County,ND,NORTH DAKOTA
38101,Ward County,ND,NORTH DAKOTA
38103,Wells County,ND,NORTH DAKOTA
38105,Williams County,ND,NORTH DAKOTA
39001,Adams County,OH,OHIO
39003,Allen County,OH,OHIO
39005,Ashland County,OH,OHIO
39007,Ashtabula County,OH,OHIO
39009,Athens County,OH,OHIO
39011,Auglaize County,OH,OHIO
39013,Belmont County,OH,OHIO
39015,Brown County,OH,OHIO
39017,Butler County,OH,OHIO
39019,Carroll County,OH,OHIO
39021,Champaign County,OH,OHIO
39023,Clark County,OH,OHIO
39025,Clermont County,OH,OHIO
39027,Clinton County,OH,OHIO
39029,Columbiana County,OH,OHIO
39031,Coshocton County,OH,OHIO
39033,Crawford County,OH,OHIO
39035,Cuyahoga County,OH,OHIO
39037,Darke County,OH,OHIO
39039,Defiance County,OH,OHIO
39041,Delaware County,OH,OHIO
39043,Erie County,OH,OHIO
39045,Fairfield County,OH,OHIO
39047,Fayette County,OH,OHIO
39049,Franklin County,OH,OHIO
39051,Fulton County,OH,OHIO
39053,Gallia County,OH,OHIO
39055,Geauga County,OH,OHIO
39057,Greene County,OH,OHIO
39059,Guernsey County,OH,OHIO
39061,Hamilton County,OH,OHIO
39063,Hancock County,OH,OHIO
39065,Hardin County,OH,OHIO
39067,Harrison County,OH,OHIO
39069,Henry County,OH,OHIO
39071,Highland County,OH,OHIO
39073,Hocking County,OH,OHIO
39075,Holmes County,OH,OHIO
39077,Huron County,OH,OHIO
39079,Jackson County,OH,OHIO
39081,Jefferson County,OH,OHIO
39083,Knox County,OH,OHIO
39085,Lake County,OH,OHIO
39087,Lawrence County,OH,OHIO
39089,Licking County,OH,OHIO
39091,Logan County,OH,OHIO
39093,Lorain County,OH,OHIO
39095,Lucas County,OH,OHIO
39097,Madison County,OH,OHIO
39099,Mahoning County,OH,OHIO
39101,Marion County,OH,OHIO
39103,Medina County,OH,OHIO
39105,Meigs County,OH,OHIO
39107,Mercer County,OH,OHIO
39109,Miami County,OH,OHIO
39111,Monroe County,OH,OHIO
39113,Montgomery County,OH,OHIO
39115,Morgan County,OH,OHIO
39117,Morrow County,OH,OHIO
39119,Muskingum County,OH,OHIO
39121,Noble County,OH,OHIO
39123,Ottawa County,OH,OHIO
39125,Paulding County,OH,OHIO
39127,Perry County,OH,OHIO
39129,Pickaway County,OH,OHIO
39131,Pike County,OH,OHIO
39133,Portage County,OH,OHIO
39135,Preble County,OH,OHIO
39137,Putnam County,OH,OHIO
39139,Richland County,OH,OHIO
39141,Ross County,OH,OHIO
39143,Sandusky County,OH,OHIO
39145,Scioto County,OH,OHIO
39147,Seneca County,OH,OHIO
39149,Shelby County,OH,OHIO
39151,Stark County,OH,OHIO
39153,Summit County,OH,OHIO
39155,Trumbull County,OH,OHIO
39157,Tuscarawas County,OH,OHIO
39159,Union County,OH,OHIO
39161,Van Wert County,OH,OHIO
39163,Vinton County,OH,OHIO
39165,Warren County,OH,OHIO
39167,Washington County,OH,OHIO
39169,Wayne County,OH,OHIO
39171,Williams County,OH,OHIO
39173,Wood County,OH,OHIO
39175,Wyandot County,OH,OHIO
40001,Adair County,OK,OKLAHOMA
40003,Alfalfa County,OK,OKLAHOMA
40005,Atoka County,OK,OKLAHOMA
40007,Beaver County,OK,OKLAHOMA
40009,Beckham County,OK,OKLAHOMA
40011,Blaine County,OK,OKLAHOMA
40013,Bryan County,OK,OKLAHOMA
40015,Caddo County,OK,OKLAHOMA
40017,Canadian County,OK,OKLAHOMA
40019,Carter County,OK,OKLAHOMA
40021,Cherokee County,OK,OKLAHOMA
40023,Choctaw County,OK,OKLAHOMA
40025,Cimarron County,OK,OKLAHOMA
40027,Cleveland County,OK,OKLAHOMA
40029,Coal County,OK,OKLAHOMA
40031,Comanche County,OK,OKLAHOMA
40033,Cotton County,OK,OKLAHOMA
40035,Craig County,OK,OKLAHOMA
40037,Creek County,OK,OKLAHOMA
40039,Custer County,OK,OKLAHOMA
40041,Delaware County,OK,OKLAHOMA
40043,Dewey County,OK,OKLAHOMA
40045,Ellis County,OK,OKLAHOMA
40047,Garfield County,OK,OKLAHOMA
40049,Garvin County,OK,OKLAHOMA
40051,Grady County,OK,OKLAHOMA
40053,Grant County,OK,OKLAHOMA
40055,Greer County,OK,OKLAHOMA
40057,Harmon County,OK,OKLAHOMA
40059,Harper County,OK,OKLAHOMA
40061,Haskell County,OK,OKLAHOMA
40063,Hughes County,OK,OKLAHOMA
40065,Jackson County,OK,OKLAHOMA
40067,Jefferson County,OK,OKLAHOMA
40069,Johnston County,OK,OKLAHOMA
40071,Kay County,OK,OKLAHOMA
40073,Kingfisher County,OK,OKLAHOMA
40075,Kiowa County,OK,OKLAHOMA
40077,Latimer County,OK,OKLAHOMA
40079,Le Flore County,OK,OKLAHOMA
40081,Lincoln County,OK,OKLAHOMA
40083,Logan County,OK,OKLAHOMA
40085,Love County,OK,OKLAHOMA
40087,McClain County,OK,OKLAHOMA
40089,McCurtain County,OK,OKLAHOMA
40091,McIntosh County,OK,OKLAHOMA
40093,Major County,OK,OKLAHOMA
40095,Marshall County,OK,OKLAHOMA
40097,Mayes County,OK,OKLAHOMA
40099,Murray County,OK,OKLAHOMA
40101,Muskogee County,OK,OKLAHOMA
40103,Noble County,OK,OKLAHOMA
40105,Nowata County,OK,OKLAHOMA
40107,Okfuskee County,OK,OKLAHOMA
40109,Oklahoma County,OK,OKLAHOMA
40111,Okmulgee County,OK,OKLAHOMA
40113,Osage County,OK,OKLAHOMA
40115,Ottawa County,OK,OKLAHOMA
40117,Pawnee County,OK,OKLAHOMA
40119,Payne County,OK,OKLAHOMA
40121,Pittsburg County,OK,OKLAHOMA
40123,Pontotoc County,OK,OKLAHOMA
40125,Pottawatomie County,OK,OKLAHOMA
40127,Pushmataha County,OK,OKLAHOMA
40129,Roger Mills County,OK,OKLAHOMA
40131,Rogers County,OK,OKLAHOMA
40133,Seminole County,OK,OKLAHOMA
40135,Sequoyah County,OK,OKLAHOMA
40137,Stephens County,OK,OKLAHOMA
40139,Texas County,OK,OKLAHOMA
40141,Tillman County,OK,OKLAHOMA
40143,Tulsa County,OK,OKLAHOMA
40145,Wagoner County,OK,OKLAHOMA
40147,Washington County,OK,OKLAHOMA
40149,Washita County,OK,OKLAHOMA
40151,Woods County,OK,OKLAHOMA
40153,Woodward County,OK,OKLAHOMA
41001,Baker County,OR,OREGON
41003,Benton County,OR,OREGON
41005,Clackamas County,OR,OREGON
41007,Clatsop County,OR,OREGON
41009,Columbia County,OR,OREGON
41011,Coos County,OR,OREGON
41013,Crook County,OR,OREGON
41015,Curry County,OR,OREGON
41017,Deschutes County,OR,OREGON
41019,Douglas County,OR,OREGON
41021,Gilliam County,OR,OREGON
41023,Grant County,OR,OREGON
41025,Harney County,OR,OREGON
41027,Hood River County,OR,OREGON
41029,Jackson County,OR,OREGON
41031,Jefferson County,OR,OREGON
41033,Josephine County,OR,OREGON
41035,Klamath County,OR,OREGON
41037,Lake County,OR,OREGON
41039,Lane County,OR,OREGON
41041,Lincoln County,OR,OREGON
41043,Linn County,OR,OREGON
41045,Malheur County,OR,OREGON
41047,Marion County,OR,OREGON
41049,Morrow County,OR,OREGON
41051,Multnomah County,OR,OREGON
41053,Polk County,OR,OREGON
41055,Sherman County,OR,OREGON
41057,Tillamook County,OR,OREGON
41059,Umatilla County,OR,OREGON
41061,Union County,OR,OREGON
41063,Wallowa County,OR,OREGON
41065,Wasco County,OR,OREGON
41067,Washington County,OR,OREGON
41069,Wheeler County,OR,OREGON
41071,Yamhill County,OR,OREGON
42001,Adams County,PA,PENNSYLVANIA
42003,Allegheny County,PA,PENNSYLVANIA
42005,Armstrong County,PA,PENNSYLVANIA
42007,Beaver County,PA,PENNSYLVANIA
42009,Bedford County,PA,PENNSYLVANIA
42011,Berks County,PA,PENNSYLVANIA
42013,Blair County,PA,PENNSYLVANIA
42015,Bradford County,PA,PENNSYLVANIA
42017,Bucks County,PA,PENNSYLVANIA
42019,Butler County,PA,PENNSYLVANIA
42021,Cambria County,PA,PENNSYLVANIA
42023,Cameron County,PA,PENNSYLVANIA
42025,Carbon County,PA,PENNSYLVANIA
42027,Centre County,PA,PENNSYLVANIA
42029,Chester County,PA,PENNSYLVANIA
42031,Clarion County,PA,PENNSYLVANIA
42033,Clearfield County,PA,PENNSYLVANIA
42035,Clinton County,PA,PENNSYLVANIA
42037,Columbia County,PA,PENNSYLVANIA
42039,Crawford County,PA,PENNSYLVANIA
42041,Cumberland County,PA,PENNSYLVANIA
42043,Dauphin County,PA,PENNSYLVANIA
